-0.900074422,-0.788098037,-0.641955316,-0.438919753,-0.215318769,-0.01115897,0.167457581,0.328176498,0.4838579,0.661241531,0.864368618,1.046873331,1.144759893,1.209562421,1.233315825,1.25745666,1.275405765,1.290261984,1.288370967,1.263850451,1.243638039,1.219456077,1.184302568,1.137967587,1.077297091,0.998705387,0.914969802,0.816152692,0.70279783,0.583859205,0.471226841,0.360300064,0.255284131,0.156985402,0.063510135,-0.023837492,-0.10229174,-0.171367124,-0.232419193,-0.284938812,-0.328282624,-0.361725777,-0.384815246,-0.395293027,-0.412516296,-0.428593189,-0.448904425,-0.478365153,-0.501063347,-0.482966334,-0.382491291,-0.272065371,-0.12829183,0.033718295,0.215453953,0.410746336,0.605340302,0.782984793,0.93397969,1.035920382,1.113030314,1.17734921,1.22858429,1.274350762,1.308415413,1.335357428,1.355800867,1.373870492,1.384367943,1.386950135,1.376881361,1.36424768,1.34215486,1.31406045,1.277926922,1.22650218,1.161845684,1.088117123,0.991826117,0.896646857,0.789874613,0.670266867,0.56026727,0.447830021,0.336133957,0.231023088,0.134147868,0.041924983,-0.041413289,-0.115248881,-0.180179536,-0.23538053,-0.281714171,-0.318396062,-0.342693448,-0.357902467,-0.374996454,-0.40106073,-0.431107491,-0.453050762,-0.422592163,-0.303183883,-0.174918324,-0.011770092,0.163715407,0.358249009,0.557520032,0.746573091,0.907588899,1.020794868,1.101292968,1.16831851,1.219732523,1.257495522,1.286372185,1.305307388,1.319467783,1.318386555,1.312276483,1.299129128,1.286022663,1.26198101,1.221305251,1.16097486,1.093402743,1.015655756,0.921903193,0.816352189,0.706870317,0.588024318,0.473353207,0.365901649,0.258413047,0.158458531,0.064569943,-0.022077329,-0.099313222,-0.166874245,-0.224328518,-0.272349775,-0.309921652,-0.331562519,-0.335678637,-0.338803411,-0.335599989,-0.321487099,-0.336859822,-0.372805268,-0.420213312,-0.431838006,-0.340455353,-0.220959753,-0.076911271,0.085373424,0.263539582,0.460606545,0.653277814,0.823529959,0.961200416,1.052446485,1.128418207,1.180283189,1.226407409,1.260392904,1.286776543,1.306862235,1.320872784,1.318381786,1.304113746,1.295170903,1.279549241,1.248537183,1.209436059,1.150991321,1.084123611,0.999266803,0.902488828,0.796665549,0.680945814,0.565613568,0.450826854,0.33936429,0.233916327,0.134546041,0.040754311,-0.043730259,-0.118215106,-0.182882011,-0.237556472,-0.282336593,-0.312873036,-0.322658002,-0.325349838,-0.324384868,-0.309065193,-0.305528402,-0.327138275,-0.370267928,-0.417431504,-0.407694519,-0.279647678,-0.139105752,0.032280959,0.219037414,-0.0100584,0.620241642,0.761373937,0.882815182,0.997916639,1.093008399,1.169403911,1.232132912,1.260089636,1.294963598,1.309585094,1.325779438,1.332877278,1.337815046,1.326370358,1.313395381,1.284210563,1.236690998,1.178678989,1.102967262,1.024779916,0.938034415,0.832942367,0.725610495,0.608869612,0.481866747,0.361516535,0.234759226,0.116104551,-0.000709637,-0.1167842,-0.231860086,-0.345860749,-0.451357305,-0.55392617,-0.647947073,-0.731512129,-0.808587551,-0.884420872,-0.938139021,-0.927271485,-0.826243401,-0.685564697,-0.500572681,-0.333465308,-0.161521241,0.013060944,0.191100761,0.364039451,0.542010128,0.705242574,0.861643374,0.986621141,1.077512026,1.150479078,1.201880097,1.242391229,1.28111124,1.317693949,1.343035817,1.360466361,1.375375271,1.381806135,1.387594581,1.376964688,1.364144206,1.343047142,1.31249094,1.256393909,1.197487473,1.129845023,1.0527637,0.966271698,0.861369431,0.76294452,0.647700131,0.520842433,0.401534677,0.282238841,0.164629415,0.039206602,-0.07802932,-0.193464592,-0.308134913,-0.414127052,-0.517301559,-0.612126589,-0.696632802,-0.768104136,-0.825476646,-0.854120851,-0.805923939,-0.655782461,-0.48710981,-0.314293742,-0.149518386,0.024275385,0.194276541,0.366522789,0.535123825,0.688772082,0.842857003,0.95890069,1.049717069,1.130048633,1.180830717,1.239534616,1.270684361,1.308606863,1.327924609,1.351956248,1.359681726,1.372775674,1.378836155,1.375987053,1.364047527,1.343177795,1.304854035,1.255916476,1.206084728,1.139825702,1.06288147,0.976426005,0.880180597,0.774041951,0.66651541,0.549557984,0.431580245,0.31190145,0.19382146,0.076827049,-0.03962779,-0.15540196,-0.270114005,-0.376366287,-0.473115206,-0.560457587,-0.644705772,-0.708912492,-0.748152554,-0.757578194,-0.690433383,-0.532168627,-0.352845371,-0.186955377,-0.021394875,0.15496178,0.326513797,0.494188368,0.663127363,0.813259721,0.93855238,1.04850626,1.130535603,1.190542936,1.240164042,1.272511125,1.312497497,1.342732906,1.368649006,1.382962346,1.39959538,1.405986905,1.41170609,1.41724503,1.406463861,1.393391609,1.371995211,1.333533049,1.284773588,1.226674676,1.159178972,1.08244133,1.00436759,0.909244776,0.811912298,0.70549202,0.598001599,0.489883989,0.371922612,0.252530783,0.135410294,0.0264962,-0.088497877,-0.195777163,-0.301482081,-0.391035885,-0.477456003,-0.548449695,-0.593413115,-0.600847661,-0.540325761,-0.401768833,-0.247199282,-0.091720372,0.075193547,0.253129125,0.420038581,0.595285356,0.761925161,0.898944497,1.018810749,1.111085773,1.181493998,1.242958069,1.295508623,1.340734839,1.382644296,1.421748996,1.448584318,1.459046245,1.480285406,1.499849558,1.507281542,1.512383461,1.508663058,1.50436914,1.492007375,1.470292211,1.431236625,1.382029414,1.3319242,1.265352011,1.205052733,1.137639403,1.052340746,0.965066314,0.868978143,0.771771371,0.674233794,0.558637381,0.449807823,0.3412534,0.231906831,0.123861715,0.024462344,-0.081160843,-0.171146944,-0.250008345,-0.30160892,-0.322414249,-0.288235664,-0.176322818,-0.015295514,0.142418712,0.293867469,0.455060542,0.610285997,0.763477921,0.889387846,1.008110523,1.109457374,1.180699706,1.231776953,1.283072114,1.327420354,1.361368656,1.40072298,1.431905508,1.451425076,1.473364711,1.481327295,1.498744726,1.505046248,1.51004827,1.514972925,1.504347205,1.491750956,1.470447063,1.431773543,1.391216993,1.334165812,1.283346772,1.225116611,1.165923715,1.081925511,1.002938747,0.907920659,0.810795367,0.704644263,0.605992675,0.490211338,0.381156862,0.281202555,0.181825474,0.083551168,-0.005767832,-0.084614389,-0.127207324,-0.153478429,-0.145763114,-0.080395944,0.034780987,0.180825278,0.33133328,0.483488321,0.643169165,0.786935866,0.909205973,1.019182444,1.110572577,1.181025982,1.242330313,1.28676331,1.330958486,1.373072863,1.413696885,1.444483042,1.473062038,1.492080212,1.516076326,1.530777812,1.542019963,1.5499053,1.554907322,1.559562802,1.556197286,1.552202702,1.531788111,1.501434565,1.46151042,1.412327051,1.362132192,1.312057257,1.253723025,1.194854021,1.119100094,1.041610479,0.955232859,0.859255791,0.770742357,0.665528476,0.566974759,0.468908846,0.379637659,0.290745109,0.210849226,0.150474489,0.092099361,0.076006152,0.065222949,0.09306217,0.169257805,0.295740068,0.435166299,0.567462623,0.698627412,0.828620374,0.940317452,1.03047049,1.120542169,1.191563845,1.252818704,1.296700358,1.339260578,1.372906566,1.413607955,1.438939691,1.476784468,1.499332786,1.526753426,1.541742682,1.548798919,1.559687376,1.569831252,1.576320052,1.582943678,1.580911994,1.577263951,1.565416932,1.551671743,1.521879315,1.474430323,1.433512688,1.38455224,1.342687249,1.302242517,1.23774147,1.195016742,1.12174058,1.060983539,1.001927018,0.926642358,0.85850352,0.784139812,0.728071988,0.690832376,0.675884545,0.687947333,0.730456889,0.845296979,1.001608253,1.160472155,1.273192167,1.358376265,1.424466372,1.475760579,1.521708012,1.56844914,1.602680922,1.648290634,1.691043496,1.736139536,1.779205203,1.823735356,1.860941052,1.890756726,1.928422809,1.963445783,2.003852367,2.043617964,2.069151878,2.058375835,2.063734293,2.081739664,2.091439486,2.085745573,2.079407692,2.058338404,2.027071476,1.986453891,1.944706321,1.903188825,1.862245917,1.829042792,1.788325787,1.747828484,1.69942522,1.65041101,1.618983865,1.574580908,1.53195405,1.484347343,1.427790523,1.378315687,1.321799994,1.272570729,1.216347694,1.167464972,1.127979755,1.08980751,1.060057044,1.032236457,1.013458729,1.00523448,1.016176581,1.039961934,1.08362484,1.136547923,1.189394712,1.232954741,1.278306603,1.315357566,1.343892574,1.376112103,1.414245486,1.450552225,1.47385931,1.498274446,1.513981342,1.528212428,1.534661055,1.540189624,1.529193759,1.51618886,1.487020493,1.455631614,1.424437881,1.385214329,1.34507823,1.296823859,1.231147885,1.16324985,1.087128162,1.009592056,0.932139695,0.84612298,0.758734882,0.671299875,0.58367002,0.495608538,0.407550395,0.328261703,0.24016799,0.160599053,0.090358987,0.020777732,-0.029817153,-0.079423353,-0.08240997,-0.054995529,0.038197082,0.177513942,0.355847895,0.523561597,0.676083207,0.827516854,0.953798532,1.068205357,1.1559726,1.228959322,1.282582164,1.328035355,1.363447309,1.390805125,1.41960597,1.436672091,1.452682376,1.468219757,1.482611179,1.489005208,1.486562967,1.491620779,1.480978966,1.45985806,1.437716484,1.399255872,1.358630061,1.309997797,1.268670678,1.20368278,1.135855794,1.059253573,0.973278761,0.886042595,0.790098369,0.692891061,0.595353842,0.488614649,0.389619291,0.290762633,0.182346344,0.091331936,0.003044659,-0.085304335,-0.164863944,-0.234593734,-0.28641811,-0.318988085,-0.300676465,-0.235149533,-0.115745537,0.034574803,0.214072078,0.365751058,0.516160667,0.659294665,0.793672562,0.933691561,1.039993167,1.133615017,1.198940396,1.249142647,1.290891528,1.321251512,1.339761257,1.355289817,1.362022996,1.368382573,1.366714239,1.363597155,1.352545619,1.3319484,1.302134633,1.262717009,1.214246511,1.164775968,1.106994271,1.023254752,0.936157525,0.840072811,0.74274987,0.636297643,0.528538525,0.420361042,0.311542749,0.202047244,0.094292536,-0.005080146,-0.102610722,-0.19134596,-0.278692871,-0.357721508,-0.427386343,-0.487428874,-0.53049922,-0.545563996,-0.521116436,-0.453730911,-0.334483325,-0.185086086,-0.02276154,0.141926035,0.308067292,0.469094962,0.640295148,0.79700458,0.942446947,1.060172915,1.163615108,1.239423156,1.303624749,1.349016547,1.38171351,1.409041286,1.433464527,1.451024055,1.465661287,1.471432924,1.477136135,1.483438969,1.481766701,1.470625639,1.450030088,1.419686079,1.380263209,1.339792609,1.2993958,1.242699981,1.192258954,1.117849231,1.048651814,0.963642955,0.884947836,0.781443536,0.692007422,0.595341921,0.488631338,0.389639169,0.281762391,0.190745696,0.092453875,0.002870528,-0.085262686,-0.164845645,-0.234596625,-0.29479298,-0.336826891,-0.341292143,-0.301604658,-0.219337165,-0.106489107,0.034750015,0.180485904,0.319661081,0.476230323,0.619803607,0.761048615,0.884988487,0.996785104,1.089715838,1.162158966,1.222584367,1.256313682,1.285224915,1.304457068,1.320816159,1.319036245,1.316342354,1.314440012,1.304462433,1.284526944,1.263090014,1.241648555,1.203550339,1.15543592,1.098171949,1.022679329,0.945040286,0.858354568,0.762130737,0.655837238,0.54813391,0.440256208,0.331610918,0.213087395,0.121290252,0.016065577,-0.082881168,-0.179821283,-0.268636137,-0.347691566,-0.417449802,-0.477805436,-0.52874434,-0.570060968,-0.601776302,-0.598230362,-0.543902338,-0.439804077,-0.283625215,-0.120911673,0.050326936,0.225550517,0.39380011,0.565037966,0.73133409,0.896546543,1.03412354,1.140554786,1.224852443,1.298060417,1.344041467,1.378400564,1.408571601,1.435374141,1.450453758,1.466097713,1.473745227,1.480272174,1.478133678,1.4830935,1.47247386,1.459833026,1.43894124,1.408684254,1.361205339,1.319835186,1.27941072,1.222657681,1.163889527,1.088650823,1.010990381,0.933339238,0.838554502,0.741594613,0.644224048,0.555068254,0.44903776,0.375327557,0.286565214,0.200006619,0.120976456,0.045768552,-0.022857133,-0.083312728,-0.137511268,-0.185252652,-0.225632235,-0.257653922,-0.275667071,-0.247440517,-0.135444835,-0.00058646,0.14324756,0.298185796,0.463784337,0.633372843,0.786857307,0.915546,1.020570874,1.108010173,1.179301977,1.22687304,1.26129961,1.280454397,1.308063149,1.323290229,1.317659378,1.303230166,1.286769152,1.275053382,1.258937716,1.238367558,1.209181905,1.169585943,1.117846727,1.055269718,0.983066738,0.900227547,0.806381285,0.699212611,0.591943502,0.488592684,0.388730556,0.292345017,0.200428605,0.113193557,0.029976329,-0.044740811,-0.112968616,-0.173740521,-0.226353735,-0.272894531,-0.312758207,-0.347044051,-0.376213223,-0.401983678,-0.425110549,-0.442494631,-0.427798241,-0.307010382,-0.156375304,0.021756763,0.207270801,0.398571074,0.605178058,0.80353725,0.98439306,1.11833775,1.210880756,1.287775278,1.333935618,1.376482368,1.406377435,1.429239273,1.454484105,1.473637581,1.483198404,1.487989426,1.483045697,1.478917599,1.469959855,1.457910776,1.44083178,1.411620498,1.376682758,1.339706063,1.293966413,1.244138598,1.189288735,1.120941281,1.046104789,0.95343256,0.86075002,0.77228117,0.676708579,0.578759193,0.477836877,0.382856518,0.293165952,0.205508783,0.125432238,0.049368013,-0.021629879,-0.086489268,-0.143507779,-0.192929,-0.236012608,-0.27210021,-0.300216228,-0.312386423,-0.263684362,-0.140468374,0.006674607,0.164317727,0.327943981,0.497574478,0.669907212,0.829963744,0.967136681,1.072510242,1.149788141,1.213286638,1.259781122,1.289493084,1.310369849,1.320469856,1.326527953,1.333138585,1.330484629,1.321742177,1.31003499,1.291899323,1.27004981,1.242564082,1.205958247,1.155302048,1.093179107,1.022575498,0.932764292,0.833527327,0.727789223,0.619249761,0.513827384,0.409004867,0.309555352,0.214111388,0.124347039,0.039895348,-0.037097745,-0.106381446,-0.16806142,-0.222239181,-0.269224405,-0.3092857,-0.343312711,-0.372021496,-0.397574872,-0.421632141,-0.435677737,-0.362823725,-0.221689954,-0.045774054,0.140471026,0.328401506,0.535220623,0.737970352,0.928181827,1.077602506,1.175976753,1.256146908,1.309678912,1.351683974,1.384134173,1.415923238,1.440301657,1.467630386,1.489077926,1.505446911,1.522111058,1.528092504,1.524019241,1.515511274,1.506024122,1.490485549,1.466578722,1.429740191,1.386276126,1.343381286,1.296022892,1.240982175,1.172808528,1.092847705,1.005281806,0.921144783,0.832213044,0.736101031,0.631215036,0.531833589,0.438723505,0.344551563,0.255892009,0.173492745,0.095460393,0.020778418,-0.045824405,-0.105271854,-0.158435538,-0.20398204,-0.241077274,-0.265423477,-0.241902173,-0.099131063,0.061421748,0.24357444,0.414377153,0.588030159,0.760622978,0.918554902,1.04989934,1.133490324,1.209539175,1.267475605,1.308445454,1.33885169,1.365687966,1.379264951,1.388945341,1.398249984,1.406710982,1.404128313,1.402616382,1.391781926,1.373054028,1.347135186,1.317388296,1.281267166,1.236635447,1.180933833,1.123304367,1.050597191,0.960147083,0.864635468,0.757800698,0.649731219,0.546022117,0.444130629,0.34602353,0.252870768,0.164919436,0.081201434,0.003104223,-0.06710773,-0.130923793,-0.186497509,-0.234343857,-0.27597785,-0.312074482,-0.342366964,-0.361211568,-0.306623548,-0.161135286,0.004203237,0.194866851,0.383761078,0.583993077,0.791001022,0.979260862,1.102018118,1.202262759,1.27277565,1.326800466,1.370412111,1.406610489,1.440966368,1.4723593,1.501216531,1.523344159
